year,quarter,dest,origin,origin_state,origin_city_market_id,passengers_sampled,passengers_est,round_trip_share
2025,1,BIS,MSO,MT,33486,10.0,100,0.8
2025,1,BIS,TUL,OK,34653,10.0,100,0.7
2025,1,BIS,BDL,CT,30529,9.0,90,0.333
2025,1,BIS,BWI,MD,30852,9.0,90,0.556
2025,1,BIS,CID,IA,31003,9.0,90,0.889
2025,1,BIS,MKE,WI,33342,9.0,90,0.667
2025,1,BIS,ONT,CA,32575,9.0,90,0.444
2025,1,BIS,TUS,AZ,30436,9.0,90,0.222
2025,1,BIS,ELP,TX,30615,8.0,80,0.75
2025,1,BIS,FAT,CA,31638,8.0,80,0.5
2025,1,BIS,MDW,IL,30977,8.0,80,0.375
2025,1,BIS,MFE,TX,33256,8.0,80,0.5
2025,1,BIS,PBI,FL,34027,8.0,80,0.25
2025,1,BIS,SGF,MO,34783,8.0,80,0.75
2025,1,BIS,FCA,MT,31648,7.0,70,0.571
2025,1,BIS,HRL,TX,32206,7.0,70,0.286
2025,1,BIS,IDA,ID,32280,7.0,70,0.429
2025,1,BIS,JAX,FL,31136,7.0,70,0.571
2025,1,BIS,TYS,TN,35412,7.0,70,0.714
2025,1,BIS,ABI,TX,30136,6.0,60,0.5
2025,1,BIS,ATW,WI,30408,6.0,60,0.833
2025,1,BIS,BIL,MT,30620,6.0,60,0.667
2025,1,BIS,BUR,CA,32575,6.0,60,1.0
2025,1,BIS,MFR,OR,33264,6.0,60,0.5
2025,1,BIS,OGG,HI,33830,6.0,60,0.0
2025,1,BIS,RIC,VA,34524,6.0,60,0.5
2025,1,BIS,SDF,KY,33044,6.0,60,0.5
2025,1,BIS,SHV,LA,30476,6.0,60,0.167
2025,1,BIS,AMA,TX,30279,5.0,50,0.6
2025,1,BIS,BHM,AL,30599,5.0,50,0.8
2025,1,BIS,BRO,TX,30747,5.0,50,0.4
2025,1,BIS,BZN,MT,30849,5.0,50,0.8
2025,1,BIS,CHS,SC,30994,5.0,50,0.6
2025,1,BIS,DRO,CO,30285,5.0,50,0.8
2025,1,BIS,GTF,MT,31895,5.0,50,1.0
2025,1,BIS,HOU,TX,31453,5.0,50,0.4
2025,1,BIS,LIT,AR,32600,5.0,50,0.4
2025,1,BIS,PNS,FL,33728,5.0,50,0.8
2025,1,BIS,RNO,NV,34570,5.0,50,0.6
2025,1,BIS,SBN,IN,34696,5.0,50,0.2
2025,1,BIS,SJC,CA,32457,5.0,50,0.8
2025,1,BIS,XNA,AR,31834,5.0,50,0.6
2025,1,BIS,BTR,LA,30781,4.0,40,0.75
2025,1,BIS,CAE,SC,30868,4.0,40,0.5
2025,1,BIS,CVG,KY,33105,4.0,40,0.75
2025,1,BIS,DAY,OH,31267,4.0,40,0.5
2025,1,BIS,ECP,FL,31481,4.0,40,0.0
2025,1,BIS,FSD,SD,31775,4.0,40,0.75
2025,1,BIS,GRB,WI,31977,4.0,40,1.0
2025,1,BIS,ILM,NC,32323,4.0,40,0.25
2025,1,BIS,JFK,NY,31703,4.0,40,0.25
2025,1,BIS,LEX,KY,32945,4.0,40,0.75
2025,1,BIS,LNK,NE,33029,4.0,40,0.75
2025,1,BIS,PSC,WA,34252,4.0,40,0.75
2025,1,BIS,SAV,GA,34685,4.0,40,0.5
2025,1,BIS,SYR,NY,35096,4.0,40,0.5
2025,1,BIS,BFL,CA,30561,3.0,30,0.667
2025,1,BIS,BTV,VT,30785,3.0,30,0.667
2025,1,BIS,BUF,NY,30792,3.0,30,0.667
2025,1,BIS,EUG,OR,31603,3.0,30,0.667
2025,1,BIS,GSP,SC,31871,3.0,30,0.667
2025,1,BIS,HNL,HI,32134,3.0,30,0.333
2025,1,BIS,KOA,HI,32758,3.0,30,0.0
2025,1,BIS,LFT,LA,32951,3.0,30,0.333
2025,1,BIS,MDT,PA,32070,3.0,30,0.667
2025,1,BIS,ORF,VA,33667,3.0,30,0.333
2025,1,BIS,PIA,IL,34108,3.0,30,1.0
2025,1,BIS,RDM,OR,34489,3.0,30,0.333
2025,1,BIS,SRQ,FL,34986,3.0,30,0.667
2025,1,BIS,TVC,MI,35380,3.0,30,0.0
2025,1,BIS,AGS,GA,30208,2.0,20,1.0
2025,1,BIS,ALB,NY,30257,2.0,20,0.5
2025,1,BIS,AVL,NC,30431,2.0,20,1.0
2025,1,BIS,BGR,ME,30581,2.0,20,0.0
2025,1,BIS,CHA,TN,30980,2.0,20,0.5
2025,1,BIS,CPR,WY,31122,2.0,20,1.0
2025,1,BIS,CRP,TX,31140,2.0,20,1.0
2025,1,BIS,DLH,MN,31337,2.0,20,1.0
2025,1,BIS,EAR,NE,31468,2.0,20,0.5
2025,1,BIS,EVV,IN,31612,2.0,20,0.0
2025,1,BIS,EYW,FL,31624,2.0,20,0.5
2025,1,BIS,GJT,CO,31921,2.0,20,1.0
2025,1,BIS,GSO,NC,31995,2.0,20,0.5
2025,1,BIS,MAF,TX,33158,2.0,20,0.5
2025,1,BIS,MBS,MI,33184,2.0,20,0.5
2025,1,BIS,MGM,AL,33277,2.0,20,0.5
2025,1,BIS,MLI,IL,33367,2.0,20,1.0
2025,1,BIS,MOB,AL,30562,2.0,20,0.0
2025,1,BIS,MTJ,CO,33502,2.0,20,1.0
2025,1,BIS,MYR,SC,31135,2.0,20,0.5
2025,1,BIS,PWM,ME,34321,2.0,20,0.5
2025,1,BIS,RIW,WY,34534,2.0,20,1.0
2025,1,BIS,ROW,NM,34588,2.0,20,1.0
2025,1,BIS,RST,MN,32547,2.0,20,1.0
2025,1,BIS,SAF,NM,34674,2.0,20,0.0
2025,1,BIS,SGU,UT,34794,2.0,20,1.0
2025,1,BIS,STT,VI,34945,2.0,20,0.0
2025,1,BIS,TLH,FL,35249,2.0,20,0.5
2025,1,BIS,VPS,FL,31504,2.0,20,0.5
2025,1,BIS,AEX,LA,30185,1.0,10,1.0
2025,1,BIS,BJI,MN,30631,1.0,10,1.0
2025,1,BIS,BRD,MN,30739,1.0,10,1.0
2025,1,BIS,CDC,UT,30918,1.0,10,1.0
2025,1,BIS,CHO,VA,30990,1.0,10,1.0
2025,1,BIS,CLL,TX,31049,1.0,10,1.0
2025,1,BIS,COU,MO,32474,1.0,10,0.0
2025,1,BIS,CWA,WI,30424,1.0,10,1.0
2025,1,BIS,FLG,AZ,31695,1.0,10,1.0
2025,1,BIS,GFK,ND,31898,1.0,10,0.0
2025,1,BIS,GNV,FL,31953,1.0,10,1.0
2025,1,BIS,GRK,TX,31982,1.0,10,1.0
2025,1,BIS,GUM,TT,32016,1.0,10,0.0
2025,1,BIS,HDN,CO,34699,1.0,10,0.0
2025,1,BIS,HLN,MT,32156,1.0,10,1.0
2025,1,BIS,HSV,AL,30255,1.0,10,1.0
2025,1,BIS,LAN,MI,32884,1.0,10,1.0
2025,1,BIS,LBB,TX,32896,1.0,10,1.0
2025,1,BIS,LCH,LA,31205,1.0,10,1.0
2025,1,BIS,MAZ,PR,33176,1.0,10,0.0
2025,1,BIS,MHT,NH,30721,1.0,10,0.0
2025,1,BIS,MLU,LA,33377,1.0,10,0.0
2025,1,BIS,MQT,MI,33459,1.0,10,1.0
2025,1,BIS,OTH,OR,33964,1.0,10,0.0
2025,1,BIS,RAP,SD,34457,1.0,10,0.0
2025,1,BIS,ROA,VA,34574,1.0,10,1.0
2025,1,BIS,ROC,NY,34576,1.0,10,1.0
2025,1,BIS,SBA,CA,34689,1.0,10,0.0
2025,1,BIS,SBP,CA,34236,1.0,10,1.0
2025,1,BIS,SCE,PA,34711,1.0,10,1.0
2025,1,BIS,SHR,WY,34812,1.0,10,0.0
2025,1,BIS,SUX,IA,35048,1.0,10,1.0
2025,1,BIS,SWO,OK,35074,1.0,10,1.0
2025,1,BIS,TUP,MS,35374,1.0,10,0.0
2025,1,BIS,VCT,TX,35569,1.0,10,0.0
2025,1,BIS,XWA,ND,32389,1.0,10,0.0
2025,1,DIK,IAH,TX,31453,14.0,140,0.643
2025,1,DIK,PHX,AZ,30466,10.0,100,0.7
2025,1,DIK,DFW,TX,30194,9.0,90,0.556
2025,1,DIK,OKC,OK,33851,9.0,90,0.556
2025,1,DIK,BFL,CA,30561,7.0,70,0.857
2025,1,DIK,ORD,IL,30977,7.0,70,0.571
2025,1,DIK,AUS,TX,30423,6.0,60,0.5
2025,1,DIK,LAX,CA,32575,6.0,60,0.167
2025,1,DIK,OMA,NE,33316,6.0,60,0.333
2025,1,DIK,SEA,WA,30559,6.0,60,0.833
2025,1,DIK,ATL,GA,30397,5.0,50,1.0
2025,1,DIK,MAF,TX,33158,5.0,50,0.6
2025,1,DIK,MSO,MT,33486,5.0,50,0.8
2025,1,DIK,PDX,OR,34057,5.0,50,0.8
2025,1,DIK,SFO,CA,32457,5.0,50,0.8
2025,1,DIK,SLC,UT,34614,5.0,50,1.0
2025,1,DIK,COS,CO,30189,4.0,40,0.75
2025,1,DIK,ELP,TX,30615,4.0,40,0.75
2025,1,DIK,MCI,MO,33198,4.0,40,0.0
2025,1,DIK,TUS,AZ,30436,4.0,40,0.25
2025,1,DIK,ABQ,NM,30140,3.0,30,0.667
2025,1,DIK,BOI,ID,30713,3.0,30,1.0
2025,1,DIK,DEN,CO,30325,3.0,30,0.333
2025,1,DIK,DRO,CO,30285,3.0,30,0.667
2025,1,DIK,FSD,SD,31775,3.0,30,1.0
2025,1,DIK,GEG,WA,31884,3.0,30,1.0
2025,1,DIK,GJT,CO,31921,3.0,30,0.333
2025,1,DIK,IAD,VA,30852,3.0,30,0.667
2025,1,DIK,LAS,NV,32211,3.0,30,0.0
2025,1,DIK,MEM,TN,33244,3.0,30,1.0
2025,1,DIK,MSP,MN,31650,3.0,30,0.667
2025,1,DIK,MSY,LA,33495,3.0,30,0.0
2025,1,DIK,SMF,CA,33192,3.0,30,0.667
2025,1,DIK,TUL,OK,34653,3.0,30,1.0
2025,1,DIK,BHM,AL,30599,2.0,20,0.0
2025,1,DIK,BOS,MA,30721,2.0,20,0.5
2025,1,DIK,BUR,CA,32575,2.0,20,0.5
2025,1,DIK,BZN,MT,30849,2.0,20,1.0
2025,1,DIK,EWR,NJ,31703,2.0,20,0.5
2025,1,DIK,FLL,FL,32467,2.0,20,0.5
2025,1,DIK,HNL,HI,32134,2.0,20,0.0
2025,1,DIK,IDA,ID,32280,2.0,20,0.0
2025,1,DIK,LCH,LA,31205,2.0,20,1.0
2025,1,DIK,LGA,NY,31703,2.0,20,0.0
2025,1,DIK,LIT,AR,32600,2.0,20,1.0
2025,1,DIK,PSP,CA,34262,2.0,20,1.0
2025,1,DIK,RNO,NV,34570,2.0,20,0.5
2025,1,DIK,RSW,FL,31714,2.0,20,0.0
2025,1,DIK,SCE,PA,34711,2.0,20,0.5
2025,1,DIK,STL,MO,31123,2.0,20,0.5
2025,1,DIK,TPA,FL,33195,2.0,20,1.0
2025,1,DIK,XNA,AR,31834,2.0,20,0.5
2025,1,DIK,BNA,TN,30693,1.0,10,1.0
2025,1,DIK,CLE,OH,30647,1.0,10,1.0
2025,1,DIK,CPR,WY,31122,1.0,10,1.0
2025,1,DIK,CVG,KY,33105,1.0,10,0.0
2025,1,DIK,DAY,OH,31267,1.0,10,1.0
2025,1,DIK,DTW,MI,31295,1.0,10,1.0
2025,1,DIK,FAT,CA,31638,1.0,10,0.0
2025,1,DIK,FCA,MT,31648,1.0,10,1.0
2025,1,DIK,GSP,SC,31871,1.0,10,0.0
2025,1,DIK,HRL,TX,32206,1.0,10,0.0
2025,1,DIK,IND,IN,32337,1.0,10,1.0
2025,1,DIK,JAC,WY,32441,1.0,10,0.0
2025,1,DIK,JAX,FL,31136,1.0,10,1.0
2025,1,DIK,LIH,HI,32982,1.0,10,0.0
2025,1,DIK,LNK,NE,33029,1.0,10,1.0
2025,1,DIK,MCO,FL,31454,1.0,10,1.0
2025,1,DIK,MDT,PA,32070,1.0,10,1.0
2025,1,DIK,MFE,TX,33256,1.0,10,1.0
2025,1,DIK,MFR,OR,33264,1.0,10,0.0
2025,1,DIK,MIA,FL,32467,1.0,10,1.0
2025,1,DIK,MSN,WI,33485,1.0,10,0.0
2025,1,DIK,ONT,CA,32575,1.0,10,0.0
2025,1,DIK,PHL,PA,34100,1.0,10,1.0
2025,1,DIK,RIC,VA,34524,1.0,10,0.0
2025,1,DIK,ROC,NY,34576,1.0,10,1.0
2025,1,DIK,SAT,TX,33214,1.0,10,1.0
2025,1,DIK,SAV,GA,34685,1.0,10,1.0
2025,1,DIK,SGF,MO,34783,1.0,10,0.0
2025,1,DIK,SHV,LA,30476,1.0,10,1.0
2025,1,DIK,SJC,CA,32457,1.0,10,1.0
2025,1,DIK,SNA,CA,32575,1.0,10,1.0
2025,1,DIK,SYR,NY,35096,1.0,10,0.0
2025,1,DIK,VCT,TX,35569,1.0,10,0.0
2025,1,FAR,AZA,AZ,30466,481.0,4810,0.426
2025,1,FAR,DEN,CO,30325,326.0,3260,0.699
2025,1,FAR,ORD,IL,30977,256.0,2560,0.516
2025,1,FAR,DFW,TX,30194,207.0,2070,0.686
2025,1,FAR,LAS,NV,32211,189.0,1890,0.296
2025,1,FAR,PHX,AZ,30466,162.0,1620,0.333
2025,1,FAR,MSP,MN,31650,141.0,1410,0.504
2025,1,FAR,MCO,FL,31454,110.0,1100,0.136
2025,1,FAR,BNA,TN,30693,96.0,960,0.562
2025,1,FAR,SEA,WA,30559,92.0,920,0.652
2025,1,FAR,SFB,FL,34761,87.0,870,0.299
2025,1,FAR,PIE,FL,33195,86.0,860,0.267
2025,1,FAR,LAX,CA,32575,84.0,840,0.488
2025,1,FAR,RSW,FL,31714,78.0,780,0.295
2025,1,FAR,ATL,GA,30397,61.0,610,0.59
2025,1,FAR,SAN,CA,33570,59.0,590,0.305
2025,1,FAR,IAH,TX,31453,58.0,580,0.603
2025,1,FAR,AUS,TX,30423,57.0,570,0.491
2025,1,FAR,STL,MO,31123,57.0,570,0.526
2025,1,FAR,PHL,PA,34100,56.0,560,0.571
2025,1,FAR,IND,IN,32337,51.0,510,0.647
2025,1,FAR,PDX,OR,34057,51.0,510,0.765
2025,1,FAR,DCA,VA,30852,48.0,480,0.479
2025,1,FAR,EWR,NJ,31703,45.0,450,0.467
2025,1,FAR,SLC,UT,34614,45.0,450,0.667
2025,1,FAR,SFO,CA,32457,44.0,440,0.477
2025,1,FAR,DTW,MI,31295,41.0,410,0.683
2025,1,FAR,RDU,NC,34492,41.0,410,0.756
2025,1,FAR,TPA,FL,33195,39.0,390,0.487
2025,1,FAR,LGA,NY,31703,38.0,380,0.5
2025,1,FAR,BOS,MA,30721,37.0,370,0.459
2025,1,FAR,MCI,MO,33198,37.0,370,0.568
2025,1,FAR,MIA,FL,32467,33.0,330,0.121
2025,1,FAR,BOI,ID,30713,32.0,320,0.719
2025,1,FAR,CLT,NC,31057,32.0,320,0.375
2025,1,FAR,FLL,FL,32467,32.0,320,0.25
2025,1,FAR,CMH,OH,31066,31.0,310,0.548
2025,1,FAR,CVG,KY,33105,31.0,310,0.516
2025,1,FAR,SNA,CA,32575,31.0,310,0.613
2025,1,FAR,MEM,TN,33244,30.0,300,0.533
2025,1,FAR,MKE,WI,33342,30.0,300,0.7
2025,1,FAR,SAT,TX,33214,29.0,290,0.448
2025,1,FAR,ELP,TX,30615,27.0,270,0.407
2025,1,FAR,GRR,MI,31986,26.0,260,0.692
2025,1,FAR,PIT,PA,30198,26.0,260,0.654
2025,1,FAR,TUL,OK,34653,26.0,260,0.692
2025,1,FAR,CLE,OH,30647,24.0,240,0.708
2025,1,FAR,ONT,CA,32575,24.0,240,0.375
2025,1,FAR,SMF,CA,33192,24.0,240,0.583
2025,1,FAR,BWI,MD,30852,23.0,230,0.652
2025,1,FAR,OMA,NE,33316,23.0,230,0.565
2025,1,FAR,GEG,WA,31884,22.0,220,0.591
2025,1,FAR,OKC,OK,33851,22.0,220,0.682
2025,1,FAR,TUS,AZ,30436,22.0,220,0.273
2025,1,FAR,DSM,IA,31423,21.0,210,0.667
2025,1,FAR,IAD,VA,30852,21.0,210,0.476
2025,1,FAR,BUF,NY,30792,20.0,200,0.65
2025,1,FAR,MSY,LA,33495,20.0,200,0.25
2025,1,FAR,MSN,WI,33485,19.0,190,0.789
2025,1,FAR,BZN,MT,30849,18.0,180,0.667
2025,1,FAR,BIL,MT,30620,17.0,170,0.647
2025,1,FAR,RNO,NV,34570,17.0,170,0.588
2025,1,FAR,SJU,PR,34819,17.0,170,0.0
2025,1,FAR,COS,CO,30189,16.0,160,0.75
2025,1,FAR,HNL,HI,32134,16.0,160,0.125
2025,1,FAR,JAX,FL,31136,16.0,160,0.562
2025,1,FAR,RAP,SD,34457,16.0,160,0.875
2025,1,FAR,SDF,KY,33044,16.0,160,0.688
2025,1,FAR,ABQ,NM,30140,15.0,150,0.467
2025,1,FAR,PNS,FL,33728,15.0,150,0.133
2025,1,FAR,SAV,GA,34685,15.0,150,0.6
2025,1,FAR,BDL,CT,30529,14.0,140,0.643
2025,1,FAR,GSP,SC,31871,14.0,140,0.857
2025,1,FAR,PSP,CA,34262,14.0,140,0.357
2025,1,FAR,CHS,SC,30994,13.0,130,0.538
2025,1,FAR,MFE,TX,33256,13.0,130,0.462
2025,1,FAR,MSO,MT,33486,13.0,130,0.692
2025,1,FAR,SGF,MO,34783,13.0,130,0.769
2025,1,FAR,GSO,NC,31995,12.0,120,0.583
2025,1,FAR,JFK,NY,31703,12.0,120,0.333
2025,1,FAR,LIT,AR,32600,12.0,120,0.5
2025,1,FAR,CID,IA,31003,11.0,110,0.818
2025,1,FAR,LBB,TX,32896,11.0,110,0.273
2025,1,FAR,MLI,IL,33367,11.0,110,0.909
2025,1,FAR,TYS,TN,35412,11.0,110,0.727
2025,1,FAR,BUR,CA,32575,10.0,100,0.5
2025,1,FAR,FCA,MT,31648,10.0,100,0.8
2025,1,FAR,LEX,KY,32945,10.0,100,0.6
2025,1,FAR,MDT,PA,32070,10.0,100,0.5
2025,1,FAR,ORF,VA,33667,10.0,100,0.7
2025,1,FAR,BTV,VT,30785,9.0,90,0.667
2025,1,FAR,ROC,NY,34576,9.0,90,0.778
2025,1,FAR,SJC,CA,32457,9.0,90,0.444
2025,1,FAR,SRQ,FL,34986,9.0,90,0.444
2025,1,FAR,ECP,FL,31481,8.0,80,0.5
2025,1,FAR,FAT,CA,31638,8.0,80,0.5
2025,1,FAR,HLN,MT,32156,8.0,80,0.75
2025,1,FAR,HRL,TX,32206,8.0,80,0.375
2025,1,FAR,PBI,FL,34027,8.0,80,0.625
2025,1,FAR,PSC,WA,34252,8.0,80,0.5
2025,1,FAR,SBN,IN,34696,8.0,80,0.625
2025,1,FAR,VPS,FL,31504,8.0,80,0.25
2025,1,FAR,AMA,TX,30279,7.0,70,0.714
2025,1,FAR,ANC,AK,30299,7.0,70,0.429
2025,1,FAR,CAE,SC,30868,7.0,70,0.714
2025,1,FAR,EUG,OR,31603,7.0,70,0.714
2025,1,FAR,GJT,CO,31921,7.0,70,0.571
2025,1,FAR,RDM,OR,34489,7.0,70,0.714
2025,1,FAR,RIC,VA,34524,7.0,70,0.571
2025,1,FAR,XNA,AR,31834,7.0,70,0.857
2025,1,FAR,YUM,AZ,33785,7.0,70,0.857
2025,1,FAR,BFL,CA,30561,6.0,60,0.333
2025,1,FAR,CPR,WY,31122,6.0,60,0.333
2025,1,FAR,DAY,OH,31267,6.0,60,0.833
2025,1,FAR,FWA,IN,31823,6.0,60,0.5
2025,1,FAR,GRB,WI,31977,6.0,60,0.833
2025,1,FAR,ICT,KS,30928,6.0,60,0.5
2025,1,FAR,IDA,ID,32280,6.0,60,0.5
2025,1,FAR,MAF,TX,33158,6.0,60,0.667
2025,1,FAR,MFR,OR,33264,6.0,60,0.5
2025,1,FAR,MRY,CA,34922,6.0,60,0.5
2025,1,FAR,OGG,HI,33830,6.0,60,0.167
2025,1,FAR,PIA,IL,34108,6.0,60,0.667
2025,1,FAR,SYR,NY,35096,6.0,60,0.5
2025,1,FAR,DRO,CO,30285,5.0,50,0.6
2025,1,FAR,EGE,CO,31503,5.0,50,0.6
2025,1,FAR,HOU,TX,31453,5.0,50,0.0
2025,1,FAR,ILM,NC,32323,5.0,50,0.6
2025,1,FAR,KOA,HI,32758,5.0,50,0.2
2025,1,FAR,SBA,CA,34689,5.0,50,0.2
2025,1,FAR,TVC,MI,35380,5.0,50,1.0
2025,1,FAR,BTR,LA,30781,4.0,40,0.25
2025,1,FAR,CHO,VA,30990,4.0,40,1.0
2025,1,FAR,CMI,IL,31067,4.0,40,0.75
2025,1,FAR,EYW,FL,31624,4.0,40,0.25
2025,1,FAR,GFK,ND,31898,4.0,40,0.0
2025,1,FAR,JAN,MS,32448,4.0,40,0.0
2025,1,FAR,LNK,NE,33029,4.0,40,1.0
2025,1,FAR,MDW,IL,30977,4.0,40,0.0
2025,1,FAR,PVD,RI,30721,4.0,40,0.5
2025,1,FAR,ROA,VA,34574,4.0,40,0.75
2025,1,FAR,RST,MN,32547,4.0,40,0.5
2025,1,FAR,SGU,UT,34794,4.0,40,0.5
2025,1,FAR,SHV,LA,30476,4.0,40,0.5
2025,1,FAR,SJT,TX,34842,4.0,40,1.0
2025,1,FAR,TLH,FL,35249,4.0,40,0.25
2025,1,FAR,ALB,NY,30257,3.0,30,0.333
2025,1,FAR,ASE,CO,30372,3.0,30,0.333
2025,1,FAR,BHM,AL,30599,3.0,30,0.333
2025,1,FAR,BMI,IL,30685,3.0,30,0.333
2025,1,FAR,DLH,MN,31337,3.0,30,0.667
2025,1,FAR,FNT,MI,31721,3.0,30,0.667
2025,1,FAR,GNV,FL,31953,3.0,30,0.333
2025,1,FAR,HDN,CO,34699,3.0,30,0.333
2025,1,FAR,HSV,AL,30255,3.0,30,0.333
2025,1,FAR,LIH,HI,32982,3.0,30,0.0
2025,1,FAR,MBS,MI,33184,3.0,30,1.0
2025,1,FAR,MYR,SC,31135,3.0,30,0.667
2025,1,FAR,PWM,ME,34321,3.0,30,1.0
2025,1,FAR,ABI,TX,30136,2.0,20,0.5
2025,1,FAR,ATW,WI,30408,2.0,20,0.5
2025,1,FAR,AVL,NC,30431,2.0,20,0.5
2025,1,FAR,AZO,MI,30469,2.0,20,0.5
2025,1,FAR,CHA,TN,30980,2.0,20,1.0
2025,1,FAR,CRP,TX,31140,2.0,20,0.0
2025,1,FAR,CRW,WV,31146,2.0,20,0.5
2025,1,FAR,FAI,AK,31517,2.0,20,0.0
2025,1,FAR,FAY,NC,31641,2.0,20,0.5
2025,1,FAR,FLG,AZ,31695,2.0,20,1.0
2025,1,FAR,FSD,SD,31775,2.0,20,0.0
2025,1,FAR,GPT,MS,31973,2.0,20,0.0
2025,1,FAR,GTF,MT,31895,2.0,20,0.5
2025,1,FAR,JAC,WY,32441,2.0,20,0.5
2025,1,FAR,LCH,LA,31205,2.0,20,0.5
2025,1,FAR,LRD,TX,33038,2.0,20,0.5
2025,1,FAR,MHK,KS,33290,2.0,20,1.0
2025,1,FAR,MOB,AL,30562,2.0,20,0.0
2025,1,FAR,PIH,ID,34113,2.0,20,0.5
2025,1,FAR,RIW,WY,34534,2.0,20,0.5
2025,1,FAR,SBP,CA,34236,2.0,20,0.5
2025,1,FAR,SPS,TX,34960,2.0,20,0.5
2025,1,FAR,TRI,TN,35323,2.0,20,0.5
2025,1,FAR,TXK,AR,35401,2.0,20,0.5
2025,1,FAR,TYR,TX,35411,2.0,20,1.0
2025,1,FAR,ABR,SD,30141,1.0,10,0.0
2025,1,FAR,ACT,TX,30155,1.0,10,1.0
2025,1,FAR,ALO,IA,30268,1.0,10,1.0
2025,1,FAR,AVP,PA,30434,1.0,10,1.0
2025,1,FAR,BPT,TX,30728,1.0,10,0.0
2025,1,FAR,BQN,PR,30732,1.0,10,0.0
2025,1,FAR,BRO,TX,30747,1.0,10,1.0
2025,1,FAR,BTM,MT,30779,1.0,10,1.0
2025,1,FAR,CAK,OH,30647,1.0,10,0.0
2025,1,FAR,CLL,TX,31049,1.0,10,1.0
2025,1,FAR,COD,WY,31097,1.0,10,1.0
2025,1,FAR,COU,MO,32474,1.0,10,1.0
2025,1,FAR,CVN,NM,31197,1.0,10,0.0
2025,1,FAR,CWA,WI,30424,1.0,10,1.0
2025,1,FAR,CYS,WY,31233,1.0,10,1.0
2025,1,FAR,DAB,FL,31252,1.0,10,1.0
2025,1,FAR,DAL,TX,30194,1.0,10,0.0
2025,1,FAR,DBQ,IA,31274,1.0,10,0.0
2025,1,FAR,DDC,KS,31283,1.0,10,1.0
2025,1,FAR,DEC,IL,31288,1.0,10,1.0
2025,1,FAR,DHN,AL,31308,1.0,10,0.0
2025,1,FAR,ELM,NY,31537,1.0,10,1.0
2025,1,FAR,EVV,IN,31612,1.0,10,1.0
2025,1,FAR,FSM,AR,31778,1.0,10,0.0
2025,1,FAR,GCC,WY,31865,1.0,10,1.0
2025,1,FAR,GGG,TX,31905,1.0,10,1.0
2025,1,FAR,GRK,TX,31982,1.0,10,0.0
2025,1,FAR,HOB,NM,32177,1.0,10,1.0
2025,1,FAR,HPN,NY,31703,1.0,10,0.0
2025,1,FAR,ITH,NY,32397,1.0,10,0.0
2025,1,FAR,LFT,LA,32951,1.0,10,1.0
2025,1,FAR,LYH,VA,33139,1.0,10,0.0
2025,1,FAR,MLB,FL,33360,1.0,10,1.0
2025,1,FAR,MLU,LA,33377,1.0,10,1.0
2025,1,FAR,MQT,MI,33459,1.0,10,0.0
2025,1,FAR,MTJ,CO,33502,1.0,10,1.0
2025,1,FAR,MWA,IL,33543,1.0,10,0.0
2025,1,FAR,OAJ,NC,33795,1.0,10,0.0
2025,1,FAR,OTH,OR,33964,1.0,10,0.0
2025,1,FAR,PRC,AZ,34237,1.0,10,1.0
2025,1,FAR,SAF,NM,34674,1.0,10,1.0
2025,1,FAR,SBY,MD,34704,1.0,10,0.0
2025,1,FAR,SPI,IL,34952,1.0,10,0.0
2025,1,FAR,STS,CA,34433,1.0,10,1.0
2025,1,FAR,TWF,ID,35389,1.0,10,1.0
2025,1,FAR,XWA,ND,32389,1.0,10,0.0
2025,1,MOT,AZA,AZ,30466,192.0,1920,0.406
2025,1,MOT,MSP,MN,31650,97.0,970,0.763
2025,1,MOT,LAS,NV,32211,93.0,930,0.355
2025,1,MOT,SFB,FL,34761,82.0,820,0.232
2025,1,MOT,DEN,CO,30325,78.0,780,0.731
2025,1,MOT,IAH,TX,31453,40.0,400,0.525
2025,1,MOT,DFW,TX,30194,29.0,290,0.69
2025,1,MOT,SLC,UT,34614,23.0,230,0.696
2025,1,MOT,PHX,AZ,30466,22.0,220,0.545
2025,1,MOT,SHV,LA,30476,19.0,190,0.895
2025,1,MOT,ATL,GA,30397,18.0,180,0.667
2025,1,MOT,MCO,FL,31454,18.0,180,0.5
2025,1,MOT,SAT,TX,33214,18.0,180,0.222
2025,1,MOT,MCI,MO,33198,17.0,170,0.706
2025,1,MOT,STL,MO,31123,17.0,170,0.765
2025,1,MOT,FLL,FL,32467,16.0,160,0.312
2025,1,MOT,SEA,WA,30559,16.0,160,0.688
2025,1,MOT,BOI,ID,30713,15.0,150,0.733
2025,1,MOT,DTW,MI,31295,15.0,150,0.667
2025,1,MOT,ORD,IL,30977,15.0,150,0.733
2025,1,MOT,OKC,OK,33851,14.0,140,0.571
2025,1,MOT,SMF,CA,33192,14.0,140,0.643
2025,1,MOT,LAX,CA,32575,13.0,130,0.462
2025,1,MOT,PDX,OR,34057,13.0,130,0.615
2025,1,MOT,AUS,TX,30423,12.0,120,0.667
2025,1,MOT,LGA,NY,31703,12.0,120,0.75
2025,1,MOT,OMA,NE,33316,12.0,120,0.75
2025,1,MOT,PHL,PA,34100,12.0,120,0.583
2025,1,MOT,PIT,PA,30198,12.0,120,0.667
2025,1,MOT,RDU,NC,34492,12.0,120,0.667
