port,state,port_code,date,measure,value
Piegan,Montana,3316,2021-05-01,Personal Vehicles,761
Piegan,Montana,3316,2021-06-01,Personal Vehicles,588
Piegan,Montana,3316,2021-07-01,Personal Vehicles,941
Piegan,Montana,3316,2021-08-01,Personal Vehicles,1603
Piegan,Montana,3316,2021-09-01,Personal Vehicles,1677
Piegan,Montana,3316,2021-10-01,Personal Vehicles,802
Piegan,Montana,3316,2021-11-01,Personal Vehicles,1404
Piegan,Montana,3316,2021-12-01,Personal Vehicles,1504
Piegan,Montana,3316,2022-01-01,Personal Vehicles,863
Piegan,Montana,3316,2022-02-01,Personal Vehicles,1596
Piegan,Montana,3316,2022-03-01,Personal Vehicles,1314
Piegan,Montana,3316,2022-04-01,Personal Vehicles,2434
Piegan,Montana,3316,2022-05-01,Personal Vehicles,3616
Piegan,Montana,3316,2022-06-01,Personal Vehicles,6443
Piegan,Montana,3316,2022-07-01,Personal Vehicles,12296
Piegan,Montana,3316,2022-08-01,Personal Vehicles,10867
Piegan,Montana,3316,2022-09-01,Personal Vehicles,8086
Piegan,Montana,3316,2022-10-01,Personal Vehicles,4101
Piegan,Montana,3316,2022-11-01,Personal Vehicles,1769
Piegan,Montana,3316,2022-12-01,Personal Vehicles,2241
Piegan,Montana,3316,2023-01-01,Personal Vehicles,1888
Piegan,Montana,3316,2023-02-01,Personal Vehicles,1973
Piegan,Montana,3316,2023-03-01,Personal Vehicles,2088
Piegan,Montana,3316,2023-04-01,Personal Vehicles,2771
