park,year,category,sector,value
BADL,2024,Non-local Visitor Spending,Gas,14803995.0
BADL,2024,Non-local Visitor Spending,Groceries,7596919.0
BADL,2024,Non-local Visitor Spending,Lodging,60357840.0
BADL,2024,Non-local Visitor Spending,Recreation Industries,5024361.0
BADL,2024,Non-local Visitor Spending,Restaurants,26490554.0
BADL,2024,Non-local Visitor Spending,Retail,12769493.0
BADL,2024,Non-local Visitor Spending,Secondary Effects,0.0
BADL,2024,Non-local Visitor Spending,Transportation,8660068.0
BADL,2024,Party Days/Nights,Total,383904.0
BADL,2024,Value Added,Camping,3740974.0
BADL,2024,Value Added,Gas,1850480.0
BADL,2024,Value Added,Groceries,1497052.0
BADL,2024,Value Added,Lodging,41876745.0
BADL,2024,Value Added,Recreation Industries,2991038.0
BADL,2024,Value Added,Restaurants,13160773.0
BADL,2024,Value Added,Retail,4363245.0
BADL,2024,Value Added,Secondary Effects,37761868.0
BADL,2024,Value Added,Transportation,4058519.0
BADL,2024,Visitor Spending,Camping,5841509.0
BADL,2024,Visitor Spending,Gas,15055609.0
BADL,2024,Visitor Spending,Groceries,7728906.0
BADL,2024,Visitor Spending,Lodging,60964569.0
BADL,2024,Visitor Spending,Recreation Industries,5122014.0
BADL,2024,Visitor Spending,Restaurants,26810808.0
BADL,2024,Visitor Spending,Retail,12927089.0
BADL,2024,Visitor Spending,Secondary Effects,0.0
BADL,2024,Visitor Spending,Transportation,8755902.0
BADL,2024,Visits,Total,1094245.0
DETO,2012,Economic Output,Total,27700047.0
DETO,2012,Jobs,Total,352.0
DETO,2012,Labor Income,Total,8581011.0
DETO,2012,Value Added,Total,15349690.0
DETO,2012,Visitor Spending,Total,24517772.0
DETO,2012,Visits,Total,416994.0
DETO,2013,Economic Output,Total,28424284.0
DETO,2013,Jobs,Total,357.0
DETO,2013,Labor Income,Total,8765039.0
DETO,2013,Value Added,Total,15678551.0
DETO,2013,Visitor Spending,Total,25130373.0
DETO,2013,Visits,Total,417325.0
DETO,2014,Economic Output,Camping,558401.0
DETO,2014,Economic Output,Gas,427998.0
DETO,2014,Economic Output,Groceries,490519.0
DETO,2014,Economic Output,Lodging,9297019.0
DETO,2014,Economic Output,Recreation Industries,2058701.0
DETO,2014,Economic Output,Restaurants,5192479.0
DETO,2014,Economic Output,Retail,1190247.0
DETO,2014,Economic Output,Secondary Effects,12931062.0
DETO,2014,Economic Output,Transportation,1547431.0
DETO,2014,Jobs,Camping,8.0
DETO,2014,Jobs,Gas,6.0
DETO,2014,Jobs,Groceries,8.0
DETO,2014,Jobs,Lodging,120.0
DETO,2014,Jobs,Recreation Industries,38.0
DETO,2014,Jobs,Restaurants,112.0
DETO,2014,Jobs,Retail,29.0
DETO,2014,Jobs,Secondary Effects,98.0
DETO,2014,Jobs,Transportation,13.0
DETO,2014,Labor Income,Camping,225504.0
DETO,2014,Labor Income,Gas,177757.0
DETO,2014,Labor Income,Groceries,196382.0
DETO,2014,Labor Income,Lodging,2708062.0
DETO,2014,Labor Income,Recreation Industries,650321.0
DETO,2014,Labor Income,Restaurants,2041306.0
DETO,2014,Labor Income,Retail,699500.0
DETO,2014,Labor Income,Secondary Effects,3727418.0
DETO,2014,Labor Income,Transportation,352620.0
DETO,2014,Value Added,Camping,352265.0
DETO,2014,Value Added,Gas,225304.0
DETO,2014,Value Added,Groceries,303993.0
DETO,2014,Value Added,Lodging,5059856.0
DETO,2014,Value Added,Recreation Industries,1033227.0
DETO,2014,Value Added,Restaurants,2721387.0
DETO,2014,Value Added,Retail,672749.0
DETO,2014,Value Added,Secondary Effects,6726032.0
DETO,2014,Value Added,Transportation,830135.0
DETO,2014,Visitor Spending,Camping,558401.0
DETO,2014,Visitor Spending,Gas,3962724.0
DETO,2014,Visitor Spending,Groceries,1758134.0
DETO,2014,Visitor Spending,Lodging,9297019.0
DETO,2014,Visitor Spending,Recreation Industries,2058701.0
DETO,2014,Visitor Spending,Restaurants,5192479.0
DETO,2014,Visitor Spending,Retail,2621500.0
DETO,2014,Visitor Spending,Secondary Effects,0.0
DETO,2014,Visitor Spending,Transportation,1547431.0
DETO,2014,Visits,Total,440875.0
DETO,2015,Economic Output,Camping,631742.0
DETO,2015,Economic Output,Gas,472669.0
DETO,2015,Economic Output,Groceries,542533.0
DETO,2015,Economic Output,Lodging,10365397.0
DETO,2015,Economic Output,Recreation Industries,2293127.0
DETO,2015,Economic Output,Restaurants,5750355.0
DETO,2015,Economic Output,Retail,1314272.0
DETO,2015,Economic Output,Secondary Effects,14326686.0
DETO,2015,Economic Output,Transportation,1712194.0
DETO,2015,Jobs,Camping,9.0
DETO,2015,Jobs,Gas,7.0
DETO,2015,Jobs,Groceries,9.0
DETO,2015,Jobs,Lodging,132.0
DETO,2015,Jobs,Recreation Industries,43.0
DETO,2015,Jobs,Restaurants,124.0
DETO,2015,Jobs,Retail,31.0
DETO,2015,Jobs,Secondary Effects,107.0
DETO,2015,Jobs,Transportation,15.0
DETO,2015,Labor Income,Camping,252444.0
DETO,2015,Labor Income,Gas,198351.0
DETO,2015,Labor Income,Groceries,219476.0
DETO,2015,Labor Income,Lodging,2987577.0
DETO,2015,Labor Income,Recreation Industries,718746.0
DETO,2015,Labor Income,Restaurants,2254477.0
DETO,2015,Labor Income,Retail,780405.0
DETO,2015,Labor Income,Secondary Effects,4121809.0
DETO,2015,Labor Income,Transportation,390229.0
DETO,2015,Value Added,Camping,394350.0
DETO,2015,Value Added,Gas,251406.0
DETO,2015,Value Added,Groceries,339743.0
DETO,2015,Value Added,Lodging,5582114.0
DETO,2015,Value Added,Recreation Industries,1141940.0
DETO,2015,Value Added,Restaurants,3005577.0
DETO,2015,Value Added,Retail,750560.0
DETO,2015,Value Added,Secondary Effects,7438296.0
DETO,2015,Value Added,Transportation,917620.0
DETO,2015,Visitor Spending,Camping,631742.0
DETO,2015,Visitor Spending,Gas,4338863.0
DETO,2015,Visitor Spending,Groceries,1928029.0
DETO,2015,Visitor Spending,Lodging,10365397.0
DETO,2015,Visitor Spending,Recreation Industries,2293127.0
DETO,2015,Visitor Spending,Restaurants,5750355.0
DETO,2015,Visitor Spending,Retail,2869837.0
DETO,2015,Visitor Spending,Secondary Effects,0.0
DETO,2015,Visitor Spending,Transportation,1712194.0
DETO,2015,Visits,Total,478833.0
DETO,2016,Economic Output,Camping,680380.0
DETO,2016,Economic Output,Gas,498108.0
DETO,2016,Economic Output,Groceries,572421.0
DETO,2016,Economic Output,Lodging,11033575.0
DETO,2016,Economic Output,Recreation Industries,2437816.0
DETO,2016,Economic Output,Restaurants,6078719.0
DETO,2016,Economic Output,Retail,1384839.0
DETO,2016,Economic Output,Secondary Effects,15152121.0
DETO,2016,Economic Output,Transportation,1808133.0
DETO,2016,Jobs,Camping,10.0
DETO,2016,Jobs,Gas,7.0
DETO,2016,Jobs,Groceries,9.0
DETO,2016,Jobs,Lodging,139.0
DETO,2016,Jobs,Recreation Industries,45.0
DETO,2016,Jobs,Restaurants,131.0
DETO,2016,Jobs,Retail,33.0
DETO,2016,Jobs,Secondary Effects,110.0
DETO,2016,Jobs,Transportation,16.0
DETO,2016,Labor Income,Camping,269027.0
DETO,2016,Labor Income,Gas,211199.0
DETO,2016,Labor Income,Groceries,233988.0
DETO,2016,Labor Income,Lodging,3146790.0
DETO,2016,Labor Income,Recreation Industries,758160.0
DETO,2016,Labor Income,Restaurants,2376736.0
DETO,2016,Labor Income,Retail,830841.0
DETO,2016,Labor Income,Secondary Effects,4350628.0
DETO,2016,Labor Income,Transportation,412164.0
DETO,2016,Value Added,Camping,420254.0
DETO,2016,Value Added,Gas,267691.0
DETO,2016,Value Added,Groceries,362206.0
DETO,2016,Value Added,Lodging,5879593.0
DETO,2016,Value Added,Recreation Industries,1204561.0
DETO,2016,Value Added,Restaurants,3168568.0
DETO,2016,Value Added,Retail,799067.0
DETO,2016,Value Added,Secondary Effects,7851811.0
DETO,2016,Value Added,Transportation,968089.0
DETO,2016,Visitor Spending,Camping,680380.0
DETO,2016,Visitor Spending,Gas,4533248.0
DETO,2016,Visitor Spending,Groceries,2016943.0
DETO,2016,Visitor Spending,Lodging,11033575.0
DETO,2016,Visitor Spending,Recreation Industries,2437816.0
DETO,2016,Visitor Spending,Restaurants,6078719.0
DETO,2016,Visitor Spending,Retail,2997989.0
DETO,2016,Visitor Spending,Secondary Effects,0.0
DETO,2016,Visitor Spending,Transportation,1808133.0
DETO,2016,Visits,Total,496210.0
DETO,2017,Economic Output,Camping,654656.0
DETO,2017,Economic Output,Gas,574902.0
DETO,2017,Economic Output,Groceries,567917.0
DETO,2017,Economic Output,Lodging,10597180.0
DETO,2017,Economic Output,Recreation Industries,2334563.0
DETO,2017,Economic Output,Restaurants,5988006.0
DETO,2017,Economic Output,Retail,1453982.0
DETO,2017,Economic Output,Secondary Effects,14724804.0
DETO,2017,Economic Output,Transportation,1779106.0
DETO,2017,Jobs,Camping,14.0
DETO,2017,Jobs,Gas,10.0
DETO,2017,Jobs,Groceries,9.0
DETO,2017,Jobs,Lodging,111.0
DETO,2017,Jobs,Recreation Industries,45.0
DETO,2017,Jobs,Restaurants,106.0
DETO,2017,Jobs,Retail,31.0
DETO,2017,Jobs,Secondary Effects,103.0
DETO,2017,Jobs,Transportation,13.0
DETO,2017,Labor Income,Camping,388696.0
DETO,2017,Labor Income,Gas,290311.0
DETO,2017,Labor Income,Groceries,237446.0
DETO,2017,Labor Income,Lodging,2781401.0
DETO,2017,Labor Income,Recreation Industries,731858.0
DETO,2017,Labor Income,Restaurants,2083618.0
DETO,2017,Labor Income,Retail,900928.0
DETO,2017,Labor Income,Secondary Effects,4164621.0
DETO,2017,Labor Income,Transportation,378252.0
DETO,2017,Non-local Visitor Spending,Camping,654656.0
DETO,2017,Non-local Visitor Spending,Gas,4480494.0
DETO,2017,Non-local Visitor Spending,Groceries,1987152.0
DETO,2017,Non-local Visitor Spending,Lodging,10597180.0
DETO,2017,Non-local Visitor Spending,Recreation Industries,2271751.0
DETO,2017,Non-local Visitor Spending,Restaurants,5910584.0
DETO,2017,Non-local Visitor Spending,Retail,2981292.0
DETO,2017,Non-local Visitor Spending,Secondary Effects,0.0
DETO,2017,Non-local Visitor Spending,Transportation,1767237.0
DETO,2017,Party Days/Nights,Total,235184.0
DETO,2017,Value Added,Camping,411646.0
DETO,2017,Value Added,Gas,277738.0
DETO,2017,Value Added,Groceries,374944.0
DETO,2017,Value Added,Lodging,6219647.0
DETO,2017,Value Added,Recreation Industries,1146953.0
DETO,2017,Value Added,Restaurants,3161881.0
DETO,2017,Value Added,Retail,829502.0
DETO,2017,Value Added,Secondary Effects,7657252.0
DETO,2017,Value Added,Transportation,959433.0
DETO,2017,Visitor Spending,Camping,654656.0
DETO,2017,Visitor Spending,Gas,4599215.0
DETO,2017,Visitor Spending,Groceries,2057672.0
DETO,2017,Visitor Spending,Lodging,10597180.0
DETO,2017,Visitor Spending,Recreation Industries,2334563.0
DETO,2017,Visitor Spending,Restaurants,5988006.0
DETO,2017,Visitor Spending,Retail,3041803.0
DETO,2017,Visitor Spending,Secondary Effects,0.0
DETO,2017,Visitor Spending,Transportation,1779086.0
DETO,2017,Visits,Total,499030.0
DETO,2018,Economic Output,Camping,638620.0
DETO,2018,Economic Output,Gas,721170.0
DETO,2018,Economic Output,Groceries,584697.0
DETO,2018,Economic Output,Lodging,10291005.0
DETO,2018,Economic Output,Recreation Industries,2258815.0
DETO,2018,Economic Output,Restaurants,5892803.0
DETO,2018,Economic Output,Retail,1474068.0
DETO,2018,Economic Output,Secondary Effects,14774829.0
DETO,2018,Economic Output,Transportation,1534110.0
DETO,2018,Jobs,Camping,11.0
DETO,2018,Jobs,Gas,9.0
DETO,2018,Jobs,Groceries,9.0
DETO,2018,Jobs,Lodging,99.0
DETO,2018,Jobs,Recreation Industries,39.0
DETO,2018,Jobs,Restaurants,99.0
DETO,2018,Jobs,Retail,29.0
DETO,2018,Jobs,Secondary Effects,107.0
DETO,2018,Jobs,Transportation,12.0
DETO,2018,Labor Income,Camping,438712.0
DETO,2018,Labor Income,Gas,312848.0
DETO,2018,Labor Income,Groceries,245266.0
DETO,2018,Labor Income,Lodging,2729847.0
DETO,2018,Labor Income,Recreation Industries,725142.0
DETO,2018,Labor Income,Restaurants,2005054.0
DETO,2018,Labor Income,Retail,890483.0
DETO,2018,Labor Income,Secondary Effects,4407367.0
DETO,2018,Labor Income,Transportation,454408.0
DETO,2018,Non-local Visitor Spending,Camping,638620.0
DETO,2018,Non-local Visitor Spending,Gas,4283932.0
DETO,2018,Non-local Visitor Spending,Groceries,2023973.0
DETO,2018,Non-local Visitor Spending,Lodging,10291005.0
DETO,2018,Non-local Visitor Spending,Recreation Industries,2198101.0
DETO,2018,Non-local Visitor Spending,Restaurants,5816560.0
DETO,2018,Non-local Visitor Spending,Retail,2849629.0
DETO,2018,Non-local Visitor Spending,Secondary Effects,0.0
DETO,2018,Non-local Visitor Spending,Transportation,1523967.0
DETO,2018,Party Days/Nights,Total,220673.0
DETO,2018,Value Added,Camping,468811.0
DETO,2018,Value Added,Gas,390946.0
DETO,2018,Value Added,Groceries,359890.0
DETO,2018,Value Added,Lodging,6235668.0
DETO,2018,Value Added,Recreation Industries,1141250.0
DETO,2018,Value Added,Restaurants,3065910.0
DETO,2018,Value Added,Retail,870682.0
DETO,2018,Value Added,Secondary Effects,7760011.0
DETO,2018,Value Added,Transportation,831979.0
DETO,2018,Visitor Spending,Camping,638620.0
DETO,2018,Visitor Spending,Gas,4397380.0
DETO,2018,Visitor Spending,Groceries,2095687.0
DETO,2018,Visitor Spending,Lodging,10291005.0
DETO,2018,Visitor Spending,Recreation Industries,2258815.0
DETO,2018,Visitor Spending,Restaurants,5892803.0
DETO,2018,Visitor Spending,Retail,2907431.0
DETO,2018,Visitor Spending,Secondary Effects,0.0
DETO,2018,Visitor Spending,Transportation,1534104.0
DETO,2018,Visits,Total,468215.0
DETO,2019,Economic Output,Camping,607943.0
DETO,2019,Economic Output,Gas,697224.0
DETO,2019,Economic Output,Groceries,563536.0
DETO,2019,Economic Output,Lodging,10056355.0
DETO,2019,Economic Output,Recreation Industries,2202602.0
DETO,2019,Economic Output,Restaurants,5749602.0
DETO,2019,Economic Output,Retail,1425976.0
DETO,2019,Economic Output,Secondary Effects,14401474.0
DETO,2019,Economic Output,Transportation,1488250.0
DETO,2019,Jobs,Camping,10.0
DETO,2019,Jobs,Gas,8.0
DETO,2019,Jobs,Groceries,9.0
DETO,2019,Jobs,Lodging,97.0
DETO,2019,Jobs,Recreation Industries,38.0
DETO,2019,Jobs,Restaurants,97.0
DETO,2019,Jobs,Retail,28.0
DETO,2019,Jobs,Secondary Effects,103.0
DETO,2019,Jobs,Transportation,12.0
DETO,2019,Labor Income,Camping,417664.0
DETO,2019,Labor Income,Gas,304143.0
DETO,2019,Labor Income,Groceries,237896.0
DETO,2019,Labor Income,Lodging,2667768.0
DETO,2019,Labor Income,Recreation Industries,706604.0
DETO,2019,Labor Income,Restaurants,1955748.0
DETO,2019,Labor Income,Retail,866224.0
DETO,2019,Labor Income,Secondary Effects,4296063.0
DETO,2019,Labor Income,Transportation,442713.0
DETO,2019,Non-local Visitor Spending,Camping,607943.0
DETO,2019,Non-local Visitor Spending,Gas,4141077.0
DETO,2019,Non-local Visitor Spending,Groceries,1950183.0
DETO,2019,Non-local Visitor Spending,Lodging,10056355.0
DETO,2019,Non-local Visitor Spending,Recreation Industries,2143176.0
DETO,2019,Non-local Visitor Spending,Restaurants,5675136.0
DETO,2019,Non-local Visitor Spending,Retail,2756387.0
DETO,2019,Non-local Visitor Spending,Secondary Effects,0.0
DETO,2019,Non-local Visitor Spending,Transportation,1478305.0
DETO,2019,Party Days/Nights,Total,212392.0
DETO,2019,Value Added,Camping,446319.0
DETO,2019,Value Added,Gas,380068.0
DETO,2019,Value Added,Groceries,349076.0
DETO,2019,Value Added,Lodging,6093862.0
DETO,2019,Value Added,Recreation Industries,1112074.0
DETO,2019,Value Added,Restaurants,2990516.0
DETO,2019,Value Added,Retail,846963.0
DETO,2019,Value Added,Secondary Effects,7563661.0
DETO,2019,Value Added,Transportation,810813.0
DETO,2019,Visitor Spending,Camping,607943.0
DETO,2019,Visitor Spending,Gas,4251366.0
DETO,2019,Visitor Spending,Groceries,2019844.0
DETO,2019,Visitor Spending,Lodging,10056355.0
DETO,2019,Visitor Spending,Recreation Industries,2202602.0
DETO,2019,Visitor Spending,Restaurants,5749602.0
DETO,2019,Visitor Spending,Retail,2812576.0
DETO,2019,Visitor Spending,Secondary Effects,0.0
DETO,2019,Visitor Spending,Transportation,1488227.0
DETO,2019,Visits,Total,450786.0
DETO,2020,Economic Output,Camping,536394.0
DETO,2020,Economic Output,Gas,659890.0
DETO,2020,Economic Output,Groceries,527652.0
DETO,2020,Economic Output,Lodging,9737591.0
DETO,2020,Economic Output,Recreation Industries,2110418.0
DETO,2020,Economic Output,Restaurants,5531666.0
DETO,2020,Economic Output,Retail,1350732.0
DETO,2020,Economic Output,Secondary Effects,13816758.0
DETO,2020,Economic Output,Transportation,1418489.0
DETO,2020,Jobs,Camping,9.0
DETO,2020,Jobs,Gas,8.0
DETO,2020,Jobs,Groceries,8.0
DETO,2020,Jobs,Lodging,94.0
DETO,2020,Jobs,Recreation Industries,37.0
DETO,2020,Jobs,Restaurants,93.0
DETO,2020,Jobs,Retail,26.0
DETO,2020,Jobs,Secondary Effects,98.0
DETO,2020,Jobs,Transportation,12.0
DETO,2020,Labor Income,Camping,368532.0
DETO,2020,Labor Income,Gas,289459.0
DETO,2020,Labor Income,Groceries,224167.0
DETO,2020,Labor Income,Lodging,2583365.0
DETO,2020,Labor Income,Recreation Industries,676560.0
DETO,2020,Labor Income,Restaurants,1881057.0
DETO,2020,Labor Income,Retail,825082.0
DETO,2020,Labor Income,Secondary Effects,4121920.0
DETO,2020,Labor Income,Transportation,423769.0
DETO,2020,Non-local Visitor Spending,Camping,536394.0
DETO,2020,Non-local Visitor Spending,Gas,3917565.0
DETO,2020,Non-local Visitor Spending,Groceries,1824166.0
DETO,2020,Non-local Visitor Spending,Lodging,9737590.0
DETO,2020,Non-local Visitor Spending,Recreation Industries,2052880.0
DETO,2020,Non-local Visitor Spending,Restaurants,5459493.0
DETO,2020,Non-local Visitor Spending,Retail,2610036.0
DETO,2020,Non-local Visitor Spending,Secondary Effects,0.0
DETO,2020,Non-local Visitor Spending,Transportation,1408818.0
DETO,2020,Party Days/Nights,Total,199557.0
DETO,2020,Value Added,Camping,393816.0
DETO,2020,Value Added,Gas,361718.0
DETO,2020,Value Added,Groceries,328931.0
DETO,2020,Value Added,Lodging,5901065.0
DETO,2020,Value Added,Recreation Industries,1064790.0
DETO,2020,Value Added,Restaurants,2876307.0
DETO,2020,Value Added,Retail,806736.0
DETO,2020,Value Added,Secondary Effects,7255591.0
DETO,2020,Value Added,Transportation,776352.0
DETO,2020,Visitor Spending,Camping,536394.0
DETO,2020,Visitor Spending,Gas,4023719.0
DETO,2020,Visitor Spending,Groceries,1891227.0
DETO,2020,Visitor Spending,Lodging,9737590.0
DETO,2020,Visitor Spending,Recreation Industries,2110418.0
DETO,2020,Visitor Spending,Restaurants,5531666.0
DETO,2020,Visitor Spending,Retail,2664166.0
DETO,2020,Visitor Spending,Secondary Effects,0.0
DETO,2020,Visitor Spending,Transportation,1418441.0
DETO,2020,Visits,Total,423997.0
DETO,2021,Economic Output,Camping,755161.0
DETO,2021,Economic Output,Gas,1496701.0
DETO,2021,Economic Output,Groceries,870962.0
DETO,2021,Economic Output,Lodging,13313644.0
DETO,2021,Economic Output,Recreation Industries,2805608.0
DETO,2021,Economic Output,Restaurants,7719708.0
DETO,2021,Economic Output,Retail,1936446.0
DETO,2021,Economic Output,Secondary Effects,20504678.0
DETO,2021,Economic Output,Transportation,1907075.0
DETO,2021,Jobs,Camping,11.0
DETO,2021,Jobs,Gas,14.0
DETO,2021,Jobs,Groceries,13.0
DETO,2021,Jobs,Lodging,128.0
DETO,2021,Jobs,Recreation Industries,52.0
DETO,2021,Jobs,Restaurants,115.0
DETO,2021,Jobs,Retail,35.0
DETO,2021,Jobs,Secondary Effects,133.0
DETO,2021,Jobs,Transportation,22.0
DETO,2021,Labor Income,Camping,357629.0
DETO,2021,Labor Income,Gas,456083.0
DETO,2021,Labor Income,Groceries,354605.0
DETO,2021,Labor Income,Lodging,3796159.0
DETO,2021,Labor Income,Recreation Industries,953887.0
DETO,2021,Labor Income,Restaurants,2461645.0
DETO,2021,Labor Income,Retail,1037751.0
DETO,2021,Labor Income,Secondary Effects,5692633.0
DETO,2021,Labor Income,Transportation,539904.0
DETO,2021,Non-local Visitor Spending,Camping,755161.0
DETO,2021,Non-local Visitor Spending,Gas,6634871.0
DETO,2021,Non-local Visitor Spending,Groceries,2530629.0
DETO,2021,Non-local Visitor Spending,Lodging,13313644.0
DETO,2021,Non-local Visitor Spending,Recreation Industries,2729386.0
DETO,2021,Non-local Visitor Spending,Restaurants,7619155.0
DETO,2021,Non-local Visitor Spending,Retail,3411929.0
DETO,2021,Non-local Visitor Spending,Secondary Effects,0.0
DETO,2021,Non-local Visitor Spending,Transportation,1894107.0
DETO,2021,Party Days/Nights,Total,259280.0
DETO,2021,Value Added,Camping,543878.0
DETO,2021,Value Added,Gas,805783.0
DETO,2021,Value Added,Groceries,505524.0
DETO,2021,Value Added,Lodging,8267813.0
DETO,2021,Value Added,Recreation Industries,1425426.0
